INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I152079698,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,E13,652,,2015-09-24 20:32:00,2015,9,Thursday,20,Part One,SOUTH ST,42.30324550,-71.11457779,"(42.30324550, -71.11457779)"
I152079676,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,A1,127,,2015-09-22 10:00:00,2015,9,Tuesday,10,Part One,TREMONT ST,42.34868544,-71.06608848,"(42.34868544, -71.06608848)"
I152079658,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3,431,,2015-09-24 16:42:00,2015,9,Thursday,16,Other,ARBUTUS ST,42.28783269,-71.09016904,"(42.28783269, -71.09016904)"
I152079630,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,A7,13,,2015-09-13 13:00:00,2015,9,Sunday,13,Part One,COLERIDGE ST,42.38149104,-71.01296503,"(42.38149104, -71.01296503)"
I152079625,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,C6,225,,2015-09-21 12:00:00,2015,9,Monday,12,Part One,E FOURTH ST,42.33464183,-71.04250708,"(42.33464183, -71.04250708)"
I152079503,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,E13,648,,2015-09-23 21:00:00,2015,9,Wednesday,21,Part One,BOYNTON ST,42.30558876,-71.11133362,"(42.30558876, -71.11133362)"
I152079312,00724,Auto Theft,AUTO THEFT,C6,201,,2015-09-22 20:30:00,2015,9,Tuesday,20,Part One,W BROADWAY,42.33930416,-71.05160423,"(42.33930416, -71.05160423)"
I152079303,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C6,174,,2015-09-23 15:46:00,2015,9,Wednesday,15,Other,FRONTAGE RD,42.33796886,-71.06408210,"(42.33796886, -71.06408210)"
I152079282,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,C6,228,,2015-08-22 14:00:00,2015,8,Saturday,14,Part One,E BROADWAY,42.33578820,-71.02612007,"(42.33578820, -71.02612007)"
I152079259,00724,Auto Theft,AUTO THEFT,B2,327,,2015-08-26 06:15:00,2015,8,Wednesday,6,Part One,SARGENT ST,42.31598379,-71.07385464,"(42.31598379, -71.07385464)"
I152079259,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2,327,,2015-08-26 06:15:00,2015,8,Wednesday,6,Other,SARGENT ST,42.31598379,-71.07385464,"(42.31598379, -71.07385464)"
I152079221,00724,Auto Theft,AUTO THEFT,C11,336,,2015-09-22 21:05:00,2015,9,Tuesday,21,Part One,NORTON ST,42.30656095,-71.06993824,"(42.30656095, -71.06993824)"
I152079205,00724,Auto Theft,AUTO THEFT,B2,329,,2015-09-22 20:00:00,2015,9,Tuesday,20,Part One,DEVON ST,42.30927790,-71.07868791,"(42.30927790, -71.07868791)"
I152079165,00724,Auto Theft,AUTO THEFT,E13,578,,2015-09-22 10:00:00,2015,9,Tuesday,10,Part One,CRANSTON ST,42.32037874,-71.10781344,"(42.32037874, -71.10781344)"
I152079136,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,C6,221,,2015-09-22 18:00:00,2015,9,Tuesday,18,Part One,E SECOND ST,42.33719922,-71.04250150,"(42.33719922, -71.04250150)"
I152079127,00724,Auto Theft,AUTO THEFT,C11,345,,2015-09-23 02:00:00,2015,9,Wednesday,2,Part One,MOUNT IDA RD,42.30391393,-71.06340963,"(42.30391393, -71.06340963)"
I152079060,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D4,147,,2015-09-20 16:00:00,2015,9,Sunday,16,Part One,WELLINGTON ST,42.34153413,-71.08174368,"(42.34153413, -71.08174368)"
I152079060,00724,Auto Theft,AUTO THEFT,D4,147,,2015-09-20 16:00:00,2015,9,Sunday,16,Part One,WELLINGTON ST,42.34153413,-71.08174368,"(42.34153413, -71.08174368)"
I152079043,00724,Auto Theft,AUTO THEFT,B2,179,,2015-09-22 19:23:00,2015,9,Tuesday,19,Part One,READING ST,42.33141173,-71.07273871,"(42.33141173, -71.07273871)"
I152079038,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,A7,33,,2015-09-21 22:30:00,2015,9,Monday,22,Part One,EVERETT ST,42.36543963,-71.02998944,"(42.36543963, -71.02998944)"
I152079018,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),A7,16,,2015-09-22 14:46:00,2015,9,Tuesday,14,Other,E EAGLE ST,42.38134495,-71.03238071,"(42.38134495, -71.03238071)"
I152078847,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2,330,,2015-09-22 08:58:00,2015,9,Tuesday,8,Other,CASTLEGATE RD,42.30700371,-71.08313157,"(42.30700371, -71.08313157)"
I152078834,00724,Auto Theft,AUTO THEFT,B2,305,,2015-09-21 17:00:00,2015,9,Monday,17,Part One,ELMORE ST,42.32087449,-71.09190003,"(42.32087449, -71.09190003)"
I152078822,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D4,157,,2015-09-21 22:00:00,2015,9,Monday,22,Part One,RUTLAND ST,42.34020387,-71.07645111,"(42.34020387, -71.07645111)"
I152078790,00724,Auto Theft,AUTO THEFT,C11,450,,2015-10-07 01:14:00,2015,10,Wednesday,1,Part One,WASHINGTON ST,42.29057504,-71.07165726,"(42.29057504, -71.07165726)"
I152078785,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),A1,63,,2015-09-21 23:10:00,2015,9,Monday,23,Other,STANIFORD ST,42.36371778,-71.06345153,"(42.36371778, -71.06345153)"
I152078770,00724,Auto Theft,AUTO THEFT,C6,231,,2015-09-19 15:30:00,2015,9,Saturday,15,Part One,E EIGHTH ST,42.33151593,-71.03322645,"(42.33151593, -71.03322645)"
I152078682,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D14,794,,2015-09-19 13:00:00,2015,9,Saturday,13,Part One,PARK VALE AVE,42.35182446,-71.13313369,"(42.35182446, -71.13313369)"
I152078677,00724,Auto Theft,AUTO THEFT,D4, ,,2015-09-21 17:11:00,2015,9,Monday,17,Part One,,,,"(0.00000000, 0.00000000)"
I152078602,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,C11,358,,2015-09-20 08:00:00,2015,9,Sunday,8,Part One,WALDECK ST,42.29718814,-71.06686785,"(42.29718814, -71.06686785)"
I152078593,00724,Auto Theft,AUTO THEFT,C6,205,,2015-09-21 13:22:00,2015,9,Monday,13,Part One,A ST,42.34695268,-71.05112684,"(42.34695268, -71.05112684)"
I152078574,00724,Auto Theft,AUTO THEFT,D14,783,,2015-09-20 19:00:00,2015,9,Sunday,19,Part One,WARREN ST,42.34946444,-71.14270449,"(42.34946444, -71.14270449)"
I152078559,00724,Auto Theft,AUTO THEFT,D4,270,,2015-09-20 10:30:00,2015,9,Sunday,10,Part One,HARRISON AVE,42.33246399,-71.07874760,"(42.33246399, -71.07874760)"
I152078559,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,D4,270,,2015-09-20 10:30:00,2015,9,Sunday,10,Part One,HARRISON AVE,42.33246399,-71.07874760,"(42.33246399, -71.07874760)"
I152078479,00724,Auto Theft,AUTO THEFT,B3,466,,2015-09-19 22:00:00,2015,9,Saturday,22,Part One,WELLINGTON HILL ST,42.28429433,-71.09549111,"(42.28429433, -71.09549111)"
I152078454,00724,Auto Theft,AUTO THEFT,A7,26,,2015-09-20 22:16:00,2015,9,Sunday,22,Part One,CONDOR ST,42.38260122,-71.03930935,"(42.38260122, -71.03930935)"
I152078403,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D4,618,,2015-09-20 18:19:00,2015,9,Sunday,18,Part One,HEMENWAY ST,42.34146610,-71.09082781,"(42.34146610, -71.09082781)"
I152078397,00724,Auto Theft,AUTO THEFT,D14,794,,2015-09-20 18:23:00,2015,9,Sunday,18,Part One,HARVARD AVE,42.35204779,-71.13180684,"(42.35204779, -71.13180684)"
I152078385,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C11,402,,2015-09-20 15:05:00,2015,9,Sunday,15,Other,DORCHESTER AVE,42.28526024,-71.06444063,"(42.28526024, -71.06444063)"
I152078362,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D4,285,,2015-09-20 14:00:00,2015,9,Sunday,14,Part One,SAINT CYPRIANS PL,42.33636145,-71.08676950,"(42.33636145, -71.08676950)"
I152078343,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),A7,35,,2015-09-20 14:35:00,2015,9,Sunday,14,Other,BREMEN ST,42.36850389,-71.03889279,"(42.36850389, -71.03889279)"
I152078337,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D4,618,,2015-09-20 14:29:00,2015,9,Sunday,14,Part One,GAINSBOROUGH ST,42.34263637,-71.09026420,"(42.34263637, -71.09026420)"
I152078311,00724,Auto Theft,AUTO THEFT,C11,240,,2015-09-20 13:42:00,2015,9,Sunday,13,Part One,CHASE ST,42.31840845,-71.05974267,"(42.31840845, -71.05974267)"
I152078303,00724,Auto Theft,AUTO THEFT,D4,952,,2015-09-19 19:00:00,2015,9,Saturday,19,Part One,TREMONT ST,42.33972600,-71.07961500,"(42.33972600, -71.07961500)"
I152078296,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,E18,516,,2015-09-20 12:41:00,2015,9,Sunday,12,Part One,TRUMAN PKWY,42.25188297,-71.11915243,"(42.25188297, -71.11915243)"
I152078290,00724,Auto Theft,AUTO THEFT,B3,428,,2015-09-20 12:25:00,2015,9,Sunday,12,Part One,HOSMER ST,42.28079658,-71.09039724,"(42.28079658, -71.09039724)"
I152078282,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,A1,109,,2015-09-18 23:00:00,2015,9,Friday,23,Part One,FRANKLIN ST,42.35706352,-71.05308003,"(42.35706352, -71.05308003)"
I152078279,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,A15,50,,2015-09-19 23:30:00,2015,9,Saturday,23,Part One,PARKER ST,42.38335140,-71.07894124,"(42.38335140, -71.07894124)"
I152078256,00724,Auto Theft,AUTO THEFT,D4,142,,2015-09-19 10:00:00,2015,9,Saturday,10,Part One,NEWBURY ST,42.34895777,-71.08489204,"(42.34895777, -71.08489204)"
I152078237,00724,Auto Theft,AUTO THEFT,B3,432,,2015-09-19 23:50:00,2015,9,Saturday,23,Part One,JOHNSON TER,42.28782883,-71.07992288,"(42.28782883, -71.07992288)"
I152078160,00724,Auto Theft,AUTO THEFT,E13,577,,2015-09-19 23:36:05,2015,9,Saturday,23,Part One,EGLESTON ST,42.31478129,-71.10037075,"(42.31478129, -71.10037075)"
I152078048,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D4,131,,2015-09-19 16:27:00,2015,9,Saturday,16,Part One,MARLBOROUGH ST,42.35373104,-71.07548929,"(42.35373104, -71.07548929)"
I152078044,00724,Auto Theft,AUTO THEFT,D4,128,,2015-09-19 06:30:00,2015,9,Saturday,6,Part One,BERKELEY ST,42.34932234,-71.07210216,"(42.34932234, -71.07210216)"
I152078014,00724,Auto Theft,AUTO THEFT,B2,328,,2015-09-21 03:04:00,2015,9,Monday,3,Part One,INTERVALE ST,42.30942147,-71.07460029,"(42.30942147, -71.07460029)"
I152078014,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,B2,328,,2015-09-21 03:04:00,2015,9,Monday,3,Part One,INTERVALE ST,42.30942147,-71.07460029,"(42.30942147, -71.07460029)"
I152077985,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D14,771,,2015-09-17 07:00:00,2015,9,Thursday,7,Part One,ACADEMY HILL RD,42.34864389,-71.15284571,"(42.34864389, -71.15284571)"
I152077981,00724,Auto Theft,AUTO THEFT,D4,139,,2015-09-15 12:30:00,2015,9,Tuesday,12,Part One,BACK ST,42.35135949,-71.08973641,"(42.35135949, -71.08973641)"
I152077951,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,A7,30,,2015-09-18 23:00:00,2015,9,Friday,23,Part One,FRANKFORT ST,42.37083684,-71.03397707,"(42.37083684, -71.03397707)"
I152077938,00724,Auto Theft,AUTO THEFT,A1,123,,2015-09-18 13:00:00,2015,9,Friday,13,Part One,STUART ST,42.35086724,-71.06305976,"(42.35086724, -71.06305976)"
I152077893,00724,Auto Theft,AUTO THEFT,A7,21,,2015-09-18 18:00:00,2015,9,Friday,18,Part One,PARIS ST,42.37442697,-71.03527876,"(42.37442697, -71.03527876)"
I152077793,00724,Auto Theft,AUTO THEFT,C6,233,,2015-09-17 21:00:00,2015,9,Thursday,21,Part One,COLUMBIA RD,42.33049422,-71.04342091,"(42.33049422, -71.04342091)"
I152077751,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B2,276,,2015-09-18 18:31:00,2015,9,Friday,18,Part One,RUGGLES ST,42.33125913,-71.08301192,"(42.33125913, -71.08301192)"
I152077727,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,E13,638,,2015-09-18 17:23:00,2015,9,Friday,17,Part One,BEECHER ST,42.31828168,-71.10715062,"(42.31828168, -71.10715062)"
I152077720,00724,Auto Theft,AUTO THEFT,A1,77,,2015-09-18 15:30:00,2015,9,Friday,15,Part One,NEW CHARDON ST,42.36235380,-71.06199048,"(42.36235380, -71.06199048)"
I152077671,00724,Auto Theft,AUTO THEFT,B2,616,,2015-09-17 09:00:00,2015,9,Thursday,9,Part One,PALACE RD,42.33693209,-71.10038001,"(42.33693209, -71.10038001)"
I152077573,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,E18,490,,2015-09-17 23:15:00,2015,9,Thursday,23,Part One,PLEASANTVIEW ST,42.27348106,-71.11129763,"(42.27348106, -71.11129763)"
I152077565,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,C11,350,,2015-09-17 23:59:00,2015,9,Thursday,23,Part One,FREEPORT ST,42.30441894,-71.05571827,"(42.30441894, -71.05571827)"
I152077552,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),E18,509,,2015-09-17 20:30:00,2015,9,Thursday,20,Other,,,,"(0.00000000, 0.00000000)"
I152077552,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,E18,509,,2015-09-17 20:30:00,2015,9,Thursday,20,Part One,,,,"(0.00000000, 0.00000000)"
I152077397,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3,428,,2015-09-17 14:11:00,2015,9,Thursday,14,Other,HOSMER ST,42.28079658,-71.09039724,"(42.28079658, -71.09039724)"
I152077360,00724,Auto Theft,AUTO THEFT,D4,139,,2015-09-25 11:00:00,2015,9,Friday,11,Part One,BEACON ST,42.35172174,-71.08624608,"(42.35172174, -71.08624608)"
I152077350,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B2,320,,2015-09-17 00:30:00,2015,9,Thursday,0,Part One,GEORGIA ST,42.31039012,-71.08530210,"(42.31039012, -71.08530210)"
I152077294,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,E5,564,,2015-09-05 08:30:00,2015,9,Saturday,8,Part One,WASHINGTON ST,42.29608406,-71.11789251,"(42.29608406, -71.11789251)"
I152077246,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D14,776,,2015-09-16 20:00:00,2015,9,Wednesday,20,Part One,COLBORNE RD,42.34455947,-71.14890849,"(42.34455947, -71.14890849)"
I152077215,00724,Auto Theft,AUTO THEFT,, ,,2015-09-17 01:00:00,2015,9,Thursday,1,Part One,WARREN ST,,,"(0.00000000, 0.00000000)"
I152077212,00724,Auto Theft,AUTO THEFT,C11,352,,2015-09-16 22:35:00,2015,9,Wednesday,22,Part One,CHARLES ST,42.30060543,-71.06126785,"(42.30060543, -71.06126785)"
I152077206,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B3,446,,2015-09-16 23:00:00,2015,9,Wednesday,23,Part One,RADCLIFFE ST,42.29837812,-71.07814592,"(42.29837812, -71.07814592)"
I152077158,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B2,904,,2015-09-16 20:05:00,2015,9,Wednesday,20,Part One,HARRISON AVE,42.33087019,-71.08115673,"(42.33087019, -71.08115673)"
I152077133,00724,Auto Theft,AUTO THEFT,E13,584,,2015-09-16 15:00:00,2015,9,Wednesday,15,Part One,HEATH ST,42.32640778,-71.10107682,"(42.32640778, -71.10107682)"
I152077027,00724,Auto Theft,AUTO THEFT,A1,88,,2015-09-16 13:09:00,2015,9,Wednesday,13,Part One,CLARK ST,42.36510011,-71.05242015,"(42.36510011, -71.05242015)"
I152076983,00724,Auto Theft,AUTO THEFT,B3,410,,2015-09-16 11:19:11,2015,9,Wednesday,11,Part One,CEDAR ST,42.27374058,-71.07572620,"(42.27374058, -71.07572620)"
I152076946,00724,Auto Theft,AUTO THEFT,A15,900,,2015-09-15 17:30:00,2015,9,Tuesday,17,Part One,WALFORD WAY,42.37897108,-71.05934288,"(42.37897108, -71.05934288)"
I152076804,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B2,566,,2015-09-09 18:00:00,2015,9,Wednesday,18,Part One,FRANKLIN PARK RD,42.30238064,-71.08711830,"(42.30238064, -71.08711830)"
I152076733,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,C11,403,,2015-06-22 18:58:00,2015,6,Monday,18,Part One,FULLER ST,42.28248068,-71.06981187,"(42.28248068, -71.06981187)"
I152076726,00724,Auto Theft,AUTO THEFT,A1,71,,2015-09-12 19:15:00,2015,9,Saturday,19,Part One,,,,"(0.00000000, 0.00000000)"
I152076645,00724,Auto Theft,AUTO THEFT,B3,468,,2015-09-15 10:24:00,2015,9,Tuesday,10,Part One,HAZLETON ST,42.28250690,-71.09891212,"(42.28250690, -71.09891212)"
I152076644,00724,Auto Theft,AUTO THEFT,D4,140,,2015-09-14 16:30:00,2015,9,Monday,16,Part One,MARLBOROUGH ST,42.35038760,-71.08785290,"(42.35038760, -71.08785290)"
I152076641,00724,Auto Theft,AUTO THEFT,C11,254,,2015-09-15 01:30:00,2015,9,Tuesday,1,Part One,DEWAR ST,42.30988487,-71.05739862,"(42.30988487, -71.05739862)"
I152076640,00724,Auto Theft,AUTO THEFT,C11,254,,2015-09-15 07:07:00,2015,9,Tuesday,7,Part One,DEWAR ST,42.30988487,-71.05739862,"(42.30988487, -71.05739862)"
I152076639,00724,Auto Theft,AUTO THEFT,C11,254,,2015-09-15 01:30:00,2015,9,Tuesday,1,Part One,DEWAR ST,42.30988487,-71.05739862,"(42.30988487, -71.05739862)"
I152076608,00724,Auto Theft,AUTO THEFT,C11,254,,2015-09-15 01:30:00,2015,9,Tuesday,1,Part One,DEWAR ST,42.30988487,-71.05739862,"(42.30988487, -71.05739862)"
I152076588,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,E13,641,,2015-09-14 19:30:00,2015,9,Monday,19,Part One,GOODRICH RD,42.31575590,-71.11490084,"(42.31575590, -71.11490084)"
I152076580,00724,Auto Theft,AUTO THEFT,B2,318,,2015-09-14 18:30:00,2015,9,Monday,18,Part One,BROOKLEDGE ST,42.30956305,-71.08990197,"(42.30956305, -71.08990197)"
I152076402,00724,Auto Theft,AUTO THEFT,D4,272,,2015-09-14 10:25:00,2015,9,Monday,10,Part One,REED ST,,,"(0.00000000, 0.00000000)"
I152076381,00724,Auto Theft,AUTO THEFT,D4,124,,2015-09-13 12:45:00,2015,9,Sunday,12,Part One,,,,"(0.00000000, 0.00000000)"
I152076352,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,C6,234,,2015-09-12 15:30:00,2015,9,Saturday,15,Part One,MARINE RD,42.33061365,-71.03761239,"(42.33061365, -71.03761239)"
I152076309,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,E5,677,,2015-09-13 19:00:00,2015,9,Sunday,19,Part One,MONTCLAIR AVE,42.28977778,-71.14236169,"(42.28977778, -71.14236169)"
I152076291,00724,Auto Theft,AUTO THEFT,A1,113,,2015-09-13 12:30:00,2015,9,Sunday,12,Part One,LINCOLN ST,42.35284599,-71.05791569,"(42.35284599, -71.05791569)"
I152076285,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D4,130,,2015-09-11 07:00:00,2015,9,Friday,7,Part One,CLARENDON ST,42.34939238,-71.07457981,"(42.34939238, -71.07457981)"
I152076190,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D4,619,,2015-09-13 13:30:00,2015,9,Sunday,13,Part One,HUNTINGTON AVE,42.34283302,-71.08503163,"(42.34283302, -71.08503163)"
I152076189,00724,Auto Theft,AUTO THEFT,B3,455,,2015-09-12 21:00:00,2015,9,Saturday,21,Part One,NORWELL ST,42.30195045,-71.07798088,"(42.30195045, -71.07798088)"
I152076086,00724,Auto Theft,AUTO THEFT,D14,779,,2015-09-11 22:30:00,2015,9,Friday,22,Part One,SPARHAWK ST,42.35091828,-71.14967242,"(42.35091828, -71.14967242)"
I152076069,00724,Auto Theft,AUTO THEFT,B2,319,,2015-09-12 18:00:00,2015,9,Saturday,18,Part One,SONOMA ST,42.30845311,-71.08718664,"(42.30845311, -71.08718664)"
I152076059,00724,Auto Theft,AUTO THEFT,C6,233,,2015-09-12 20:00:00,2015,9,Saturday,20,Part One,E EIGHTH ST,42.33134761,-71.04255189,"(42.33134761, -71.04255189)"
I152075816,00724,Auto Theft,AUTO THEFT,A1,122,,2015-09-11 22:00:00,2015,9,Friday,22,Part One,TREMONT ST,42.35079907,-71.06500775,"(42.35079907, -71.06500775)"
I152075765,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C11,333,,2015-09-12 11:14:00,2015,9,Saturday,11,Other,HAMILTON ST,42.30964232,-71.07164922,"(42.30964232, -71.07164922)"
I152075765,00724,Auto Theft,AUTO THEFT,C11,333,,2015-09-12 11:14:00,2015,9,Saturday,11,Part One,HAMILTON ST,42.30964232,-71.07164922,"(42.30964232, -71.07164922)"
I152075632,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),A1,120,,2015-09-11 12:30:00,2015,9,Friday,12,Other,PARK PLZ,42.35143483,-71.06969334,"(42.35143483, -71.06969334)"
I152075629,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,D14,939,,2015-09-10 22:00:00,2015,9,Thursday,22,Part One,N BEACON ST,42.35666076,-71.15104267,"(42.35666076, -71.15104267)"
I152075582,00724,Auto Theft,AUTO THEFT,C11,247,,2015-09-09 22:00:00,2015,9,Wednesday,22,Part One,THORNLEY ST,42.31417607,-71.05850298,"(42.31417607, -71.05850298)"
I152075522,00724,Auto Theft,AUTO THEFT,A7,31,,2015-09-11 01:34:00,2015,9,Friday,1,Part One,PORTER ST,42.37130572,-71.03293712,"(42.37130572, -71.03293712)"
I152075489,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B2,605,,2015-09-10 20:00:00,2015,9,Thursday,20,Part One,FRAWLEY ST,42.33204389,-71.10799465,"(42.33204389, -71.10799465)"
I152075470,00724,Auto Theft,AUTO THEFT,B2,312,,2015-09-11 00:18:00,2015,9,Friday,0,Part One,CRAWFORD ST,42.31663836,-71.09171043,"(42.31663836, -71.09171043)"
I152075450,00724,Auto Theft,AUTO THEFT,D4,152,,2015-09-11 08:43:00,2015,9,Friday,8,Part One,WARREN AVE,42.34453911,-71.07358770,"(42.34453911, -71.07358770)"
I152075322,00724,Auto Theft,AUTO THEFT,E13,642,,2015-09-10 19:30:00,2015,9,Thursday,19,Part One,CENTRE ST,42.31193403,-71.11429090,"(42.31193403, -71.11429090)"
I152075313,00724,Auto Theft,AUTO THEFT,D4,275,,2015-09-10 08:15:00,2015,9,Thursday,8,Part One,HAMMOND ST,42.33503481,-71.08240248,"(42.33503481, -71.08240248)"
I152075312,00724,Auto Theft,AUTO THEFT,D14,786,,2015-09-09 07:20:00,2015,9,Wednesday,7,Part One,COLBORNE RD,42.34158341,-71.14578588,"(42.34158341, -71.14578588)"
I152075293,00724,Auto Theft,AUTO THEFT,C6,914,,2015-09-10 18:21:00,2015,9,Thursday,18,Part One,GENERAL LAWRENCE J LOGAN ,42.32746910,-71.05371410,"(42.32746910, -71.05371410)"
I152075241,00724,Auto Theft,AUTO THEFT,D4,131,,2015-09-10 14:47:32,2015,9,Thursday,14,Part One,CLARENDON ST,42.35402284,-71.07686310,"(42.35402284, -71.07686310)"
I152075183,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C6,174,,2015-09-10 08:18:00,2015,9,Thursday,8,Other,FRONTAGE RD,42.33796886,-71.06408210,"(42.33796886, -71.06408210)"
I152075180,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3,470,,2015-09-10 11:24:00,2015,9,Thursday,11,Other,ITASCA ST,42.27718001,-71.09870916,"(42.27718001, -71.09870916)"
I152075144,00724,Auto Theft,AUTO THEFT,A7,24,,2015-09-09 14:00:00,2015,9,Wednesday,14,Part One,LEXINGTON ST,42.37826778,-71.03601677,"(42.37826778, -71.03601677)"
I152075112,00724,Auto Theft,AUTO THEFT,C11,364,,2015-09-09 15:00:00,2015,9,Wednesday,15,Part One,CENTRE ST,42.29487474,-71.05742148,"(42.29487474, -71.05742148)"
I152075028,00724,Auto Theft,AUTO THEFT,E13,307,,2015-09-09 21:45:00,2015,9,Wednesday,21,Part One,WALNUT AVE,42.31374822,-71.09457727,"(42.31374822, -71.09457727)"
I152075015,00724,Auto Theft,AUTO THEFT,B2, ,,2015-09-09 19:30:00,2015,9,Wednesday,19,Part One,,,,"(0.00000000, 0.00000000)"
I152074992,00724,Auto Theft,AUTO THEFT,B2,278,,2015-09-09 19:00:00,2015,9,Wednesday,19,Part One,,,,"(0.00000000, 0.00000000)"
I152074989,00724,Auto Theft,AUTO THEFT,B3,465,,2015-09-04 17:23:00,2015,9,Friday,17,Part One,WILCOCK ST,42.28688930,-71.09222991,"(42.28688930, -71.09222991)"
I152074973,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D4,136,,2015-09-08 21:00:00,2015,9,Tuesday,21,Part One,COMMONWEALTH AVE,42.35058090,-71.08373707,"(42.35058090, -71.08373707)"
I152074948,00724,Auto Theft,AUTO THEFT,D4,149,,2015-09-09 16:30:00,2015,9,Wednesday,16,Part One,W NEWTON ST,42.34385799,-71.07953502,"(42.34385799, -71.07953502)"
I152074931,00724,Auto Theft,AUTO THEFT,C11,393,,2015-09-08 21:30:00,2015,9,Tuesday,21,Part One,FLORIDA ST,42.28787670,-71.05839664,"(42.28787670, -71.05839664)"
