INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I182068377,03301,Verbal Disputes,VERBAL DISPUTE,B3,418,,2018-08-26 10:49:00,2018,8,Sunday,10,Part Three,MAXWELL ST,42.28220579,-71.07791871,"(42.28220579, -71.07791871)"
I182068368,03301,Verbal Disputes,VERBAL DISPUTE,C11,347,,2018-08-26 10:09:00,2018,8,Sunday,10,Part Three,LYON ST,42.30638323,-71.06021218,"(42.30638323, -71.06021218)"
I182068352,03301,Verbal Disputes,VERBAL DISPUTE,B3,428,,2018-08-26 08:18:00,2018,8,Sunday,8,Part Three,WOOLSON ST,42.28152196,-71.09008408,"(42.28152196, -71.09008408)"
I182068318,03301,Verbal Disputes,VERBAL DISPUTE,B2,327,,2018-08-26 02:50:00,2018,8,Sunday,2,Part Three,HOWARD AVE,42.31685456,-71.07457617,"(42.31685456, -71.07457617)"
I182068316,03301,Verbal Disputes,VERBAL DISPUTE,B3,431,,2018-08-26 02:48:00,2018,8,Sunday,2,Part Three,BALSAM ST,42.28710718,-71.08987195,"(42.28710718, -71.08987195)"
I182068304,03301,Verbal Disputes,VERBAL DISPUTE,A15,900,,2018-08-26 02:15:00,2018,8,Sunday,2,Part Three,POLK ST,42.37912706,-71.06122663,"(42.37912706, -71.06122663)"
I182068290,03301,Verbal Disputes,VERBAL DISPUTE,B2,315,,2018-08-26 00:20:00,2018,8,Sunday,0,Part Three,WABON ST,42.31441222,-71.08530390,"(42.31441222, -71.08530390)"
I182068271,03301,Verbal Disputes,VERBAL DISPUTE,B2,323,,2018-08-25 22:21:00,2018,8,Saturday,22,Part Three,QUINCY PL,42.31585120,-71.08190735,"(42.31585120, -71.08190735)"
I182068257,03301,Verbal Disputes,VERBAL DISPUTE,B2,261,,2018-08-25 18:52:00,2018,8,Saturday,18,Part Three,BROOK AVE,42.32047753,-71.07273673,"(42.32047753, -71.07273673)"
I182068192,03301,Verbal Disputes,VERBAL DISPUTE,B2,901,,2018-08-25 15:34:00,2018,8,Saturday,15,Part Three,SAINT ALPHONSUS ST,42.33519980,-71.09989490,"(42.33519980, -71.09989490)"
I182068189,03301,Verbal Disputes,VERBAL DISPUTE,C11,255,,2018-08-25 15:22:00,2018,8,Saturday,15,Part Three,HANCOCK ST,42.30855033,-71.05874703,"(42.30855033, -71.05874703)"
I182068153,03301,Verbal Disputes,VERBAL DISPUTE,D4,905,,2018-08-25 13:04:00,2018,8,Saturday,13,Part Three,HARRISON ARCHWAYS,42.33936768,-71.07035467,"(42.33936768, -71.07035467)"
I182068092,03301,Verbal Disputes,VERBAL DISPUTE,B2,306,,2018-08-25 08:55:00,2018,8,Saturday,8,Part Three,COBDEN ST,42.31741922,-71.09567995,"(42.31741922, -71.09567995)"
I182068065,03301,Verbal Disputes,VERBAL DISPUTE,B3,944,,2018-08-25 05:11:00,2018,8,Saturday,5,Part Three,AMES ST,42.29041466,-71.08643312,"(42.29041466, -71.08643312)"
I182068024,03301,Verbal Disputes,VERBAL DISPUTE,A15,60,,2018-08-25 00:05:00,2018,8,Saturday,0,Part Three,MAIN ST,42.37380056,-71.06290352,"(42.37380056, -71.06290352)"
I182068021,03301,Verbal Disputes,VERBAL DISPUTE,E18,493,,2018-08-24 23:14:08,2018,8,Friday,23,Part Three,LEXINGTON AVE,42.26255067,-71.11582205,"(42.26255067, -71.11582205)"
I182068014,03301,Verbal Disputes,VERBAL DISPUTE,E18,513,,2018-08-24 22:16:00,2018,8,Friday,22,Part Three,MILTON AVE,42.25114780,-71.11206050,"(42.25114780, -71.11206050)"
I182067988,03301,Verbal Disputes,VERBAL DISPUTE,B3,426,,2018-08-24 20:07:00,2018,8,Friday,20,Part Three,RIVER ST,42.26956689,-71.09075049,"(42.26956689, -71.09075049)"
I182067985,03301,Verbal Disputes,VERBAL DISPUTE,E13,572,,2018-08-24 19:46:00,2018,8,Friday,19,Part Three,GLINES AVE,42.31365085,-71.09861394,"(42.31365085, -71.09861394)"
I182067956,03301,Verbal Disputes,VERBAL DISPUTE,B2,318,,2018-08-24 18:35:00,2018,8,Friday,18,Part Three,HUMBOLDT AVE,42.31024899,-71.09183930,"(42.31024899, -71.09183930)"
I182067856,03301,Verbal Disputes,VERBAL DISPUTE,B3,443,,2018-08-24 14:19:00,2018,8,Friday,14,Part Three,HARVARD ST,42.29633742,-71.08071527,"(42.29633742, -71.08071527)"
I182067832,03301,Verbal Disputes,VERBAL DISPUTE,B2,328,,2018-08-24 12:56:00,2018,8,Friday,12,Part Three,MAGNOLIA ST,42.31139480,-71.07384945,"(42.31139480, -71.07384945)"
I182067800,03301,Verbal Disputes,VERBAL DISPUTE,C6,915,,2018-08-24 11:44:00,2018,8,Friday,11,Part Three,E NINTH ST,42.33146325,-71.05012560,"(42.33146325, -71.05012560)"
I182067794,03301,Verbal Disputes,VERBAL DISPUTE,B3,477,,2018-08-24 11:10:00,2018,8,Friday,11,Part Three,HARVARD ST,42.27608689,-71.10834131,"(42.27608689, -71.10834131)"
I182067790,03301,Verbal Disputes,VERBAL DISPUTE,D14,938,,2018-08-24 10:55:00,2018,8,Friday,10,Part Three,JETTE CT,42.34682750,-71.14319087,"(42.34682750, -71.14319087)"
I182067771,03301,Verbal Disputes,VERBAL DISPUTE,C11,337,,2018-08-24 09:10:00,2018,8,Friday,9,Part Three,GENEVA AVE,42.30461251,-71.07296566,"(42.30461251, -71.07296566)"
I182067761,03301,Verbal Disputes,VERBAL DISPUTE,B3,427,,2018-08-24 08:31:00,2018,8,Friday,8,Part Three,NORFOLK ST,42.27630951,-71.09300257,"(42.27630951, -71.09300257)"
I182067719,03301,Verbal Disputes,VERBAL DISPUTE,A7,12,,2018-08-24 01:30:00,2018,8,Friday,1,Part Three,TRUSTMAN TER,42.38665379,-71.01391172,"(42.38665379, -71.01391172)"
I182067708,03301,Verbal Disputes,VERBAL DISPUTE,B2,289,,2018-08-23 23:53:00,2018,8,Thursday,23,Part Three,TREMONT ST,42.33402461,-71.09039049,"(42.33402461, -71.09039049)"
I182067706,03301,Verbal Disputes,VERBAL DISPUTE,B2,329,,2018-08-23 23:12:00,2018,8,Thursday,23,Part Three,NORMANDY ST,42.31015595,-71.07928347,"(42.31015595, -71.07928347)"
I182067703,03301,Verbal Disputes,VERBAL DISPUTE,B2,240,,2018-08-23 23:01:00,2018,8,Thursday,23,Part Three,COLUMBIA RD,42.31959298,-71.06260700,"(42.31959298, -71.06260700)"
I182067690,03301,Verbal Disputes,VERBAL DISPUTE,E5,821,,2018-08-23 22:01:00,2018,8,Thursday,22,Part Three,BIRCHWOOD ST,42.25833321,-71.15771218,"(42.25833321, -71.15771218)"
I182067689,03301,Verbal Disputes,VERBAL DISPUTE,A1,118,,2018-08-23 21:48:00,2018,8,Thursday,21,Part Three,CHARLES ST S,42.35094628,-71.06685604,"(42.35094628, -71.06685604)"
I182067638,03301,Verbal Disputes,VERBAL DISPUTE,A7,824,,2018-08-23 19:03:00,2018,8,Thursday,19,Part Three,LEXINGTON ST,42.37987589,-71.03171809,"(42.37987589, -71.03171809)"
I182067556,03301,Verbal Disputes,VERBAL DISPUTE,E18,532,,2018-08-23 14:18:00,2018,8,Thursday,14,Part Three,EDSON TER,42.24261098,-71.13818408,"(42.24261098, -71.13818408)"
I182067492,03301,Verbal Disputes,VERBAL DISPUTE,B3,463,,2018-08-23 10:35:00,2018,8,Thursday,10,Part Three,ANGELL ST,42.29642088,-71.08876313,"(42.29642088, -71.08876313)"
I182067463,03301,Verbal Disputes,VERBAL DISPUTE,A1,68,,2018-08-23 08:32:00,2018,8,Thursday,8,Part Three,HANCOCK ST,42.36025385,-71.06447113,"(42.36025385, -71.06447113)"
I182067435,03301,Verbal Disputes,VERBAL DISPUTE,B3,565,,2018-08-23 08:42:00,2018,8,Thursday,8,Part Three,SENATOR BOLLING CIR,42.28913147,-71.09293028,"(42.28913147, -71.09293028)"
I182067434,03301,Verbal Disputes,VERBAL DISPUTE,B2,318,,2018-08-23 08:20:00,2018,8,Thursday,8,Part Three,HUMBOLDT AVE,42.31024899,-71.09183930,"(42.31024899, -71.09183930)"
I182067387,03301,Verbal Disputes,VERBAL DISPUTE,B3,426,,2018-08-23 02:40:00,2018,8,Thursday,2,Part Three,RIVER ST,42.26956689,-71.09075049,"(42.26956689, -71.09075049)"
I182067383,03301,Verbal Disputes,VERBAL DISPUTE,B3,426,,2018-08-23 01:41:00,2018,8,Thursday,1,Part Three,RIVER ST,42.26956689,-71.09075049,"(42.26956689, -71.09075049)"
I182067376,03301,Verbal Disputes,VERBAL DISPUTE,C11,395,,2018-08-23 01:08:00,2018,8,Thursday,1,Part Three,GALLIVAN BLVD,42.28032991,-71.06444831,"(42.28032991, -71.06444831)"
I182067363,03301,Verbal Disputes,VERBAL DISPUTE,B3,447,,2018-08-22 23:24:00,2018,8,Wednesday,23,Part Three,MILLET ST,42.29528529,-71.07740522,"(42.29528529, -71.07740522)"
I182067357,03301,Verbal Disputes,VERBAL DISPUTE,E18,502,,2018-08-22 23:04:59,2018,8,Wednesday,23,Part Three,HYDE PARK AVE,42.28594500,-71.11870650,"(42.28594500, -71.11870650)"
I182067350,03301,Verbal Disputes,VERBAL DISPUTE,E18,480,,2018-08-22 19:06:37,2018,8,Wednesday,19,Part Three,HARMON ST,42.26950369,-71.10228582,"(42.26950369, -71.10228582)"
I182067341,03301,Verbal Disputes,VERBAL DISPUTE,C11,462,,2018-08-22 21:26:00,2018,8,Wednesday,21,Part Three,MALLON RD,42.30229282,-71.07511457,"(42.30229282, -71.07511457)"
I182067296,03301,Verbal Disputes,VERBAL DISPUTE,B3,466,,2018-08-22 18:29:00,2018,8,Wednesday,18,Part Three,BLUE HILL AVE,42.28428259,-71.09154921,"(42.28428259, -71.09154921)"
I182067291,03301,Verbal Disputes,VERBAL DISPUTE,A1,128,,2018-08-22 17:40:00,2018,8,Wednesday,17,Part Three,CORTES ST,42.34827698,-71.07038932,"(42.34827698, -71.07038932)"
I182067289,03301,Verbal Disputes,VERBAL DISPUTE,A7,35,,2018-08-22 17:56:00,2018,8,Wednesday,17,Part Three,WEBSTER ST,42.36690003,-71.03741912,"(42.36690003, -71.03741912)"
I182067272,03301,Verbal Disputes,VERBAL DISPUTE,C11,361,,2018-08-22 16:42:00,2018,8,Wednesday,16,Part Three,DORCHESTER AVE,42.29480297,-71.06175129,"(42.29480297, -71.06175129)"
I182067264,03301,Verbal Disputes,VERBAL DISPUTE,B3,444,,2018-08-22 16:11:00,2018,8,Wednesday,16,Part Three,BLUE HILL AVE,42.29576380,-71.08756002,"(42.29576380, -71.08756002)"
I182067261,03301,Verbal Disputes,VERBAL DISPUTE,D4,134,,2018-08-21 20:00:00,2018,8,Tuesday,20,Part Three,NEWBURY ST,42.35176179,-71.07452168,"(42.35176179, -71.07452168)"
I182067198,03301,Verbal Disputes,VERBAL DISPUTE,C11,351,,2018-08-22 13:39:00,2018,8,Wednesday,13,Part Three,ADAMS ST,42.30029712,-71.05902229,"(42.30029712, -71.05902229)"
I182067197,03301,Verbal Disputes,VERBAL DISPUTE,C11,235,,2018-08-22 13:21:39,2018,8,Wednesday,13,Part Three,CARSON ST,42.31975730,-71.05428941,"(42.31975730, -71.05428941)"
I182067177,03301,Verbal Disputes,VERBAL DISPUTE,C11,399,,2018-08-22 12:26:00,2018,8,Wednesday,12,Part Three,WALTON ST,42.28724944,-71.07076867,"(42.28724944, -71.07076867)"
I182067176,03301,Verbal Disputes,VERBAL DISPUTE,B3,445,,2018-08-22 12:33:00,2018,8,Wednesday,12,Part Three,GREENWOOD ST,42.29716347,-71.07954018,"(42.29716347, -71.07954018)"
I182067173,03301,Verbal Disputes,VERBAL DISPUTE,E18,522,,2018-08-22 12:19:00,2018,8,Wednesday,12,Part Three,DANA AVE,42.25326734,-71.12385963,"(42.25326734, -71.12385963)"
I182067159,03301,Verbal Disputes,VERBAL DISPUTE,C6,936,,2018-08-19 17:00:00,2018,8,Sunday,17,Part Three,ORTON-MAROTTA WAY,42.33857289,-71.05575501,"(42.33857289, -71.05575501)"
I182067152,03301,Verbal Disputes,VERBAL DISPUTE,B2,282,,2018-08-22 11:15:00,2018,8,Wednesday,11,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I182067117,03301,Verbal Disputes,VERBAL DISPUTE,B3,427,,2018-08-22 09:09:00,2018,8,Wednesday,9,Part Three,NORFOLK ST,42.27897754,-71.08954272,"(42.27897754, -71.08954272)"
I182067096,03301,Verbal Disputes,VERBAL DISPUTE,B2,316,,2018-08-22 06:05:00,2018,8,Wednesday,6,Part Three,SEAVER ST,42.31275031,-71.09388736,"(42.31275031, -71.09388736)"
I182067081,03301,Verbal Disputes,VERBAL DISPUTE,C11,455,,2018-08-22 01:39:00,2018,8,Wednesday,1,Part Three,WASHINGTON ST,42.30144714,-71.07681348,"(42.30144714, -71.07681348)"
I182067069,03301,Verbal Disputes,VERBAL DISPUTE,B3,435,,2018-08-21 23:20:00,2018,8,Tuesday,23,Part Three,EDSON ST,42.28623708,-71.07768279,"(42.28623708, -71.07768279)"
I182067060,03301,Verbal Disputes,VERBAL DISPUTE,B2, ,,2018-08-21 22:25:00,2018,8,Tuesday,22,Part Three,HUMBOLDT AVE,,,"(0.00000000, 0.00000000)"
I182067043,03301,Verbal Disputes,VERBAL DISPUTE,C11,343,,2018-08-21 20:28:00,2018,8,Tuesday,20,Part Three,BOWDOIN ST,42.30210090,-71.07172101,"(42.30210090, -71.07172101)"
I182067036,03301,Verbal Disputes,VERBAL DISPUTE,A1, ,,2018-08-21 17:19:00,2018,8,Tuesday,17,Part Three,TEMPLE PL,,,"(0.00000000, 0.00000000)"
I182067034,03301,Verbal Disputes,VERBAL DISPUTE,B3,464,,2018-08-21 19:49:00,2018,8,Tuesday,19,Part Three,BROOKVIEW ST,42.28874110,-71.09117797,"(42.28874110, -71.09117797)"
I182066999,03301,Verbal Disputes,VERBAL DISPUTE,D4,165,,2018-08-21 18:44:00,2018,8,Tuesday,18,Part Three,HARRISON AVE,42.34136252,-71.06707636,"(42.34136252, -71.06707636)"
I182066985,03301,Verbal Disputes,VERBAL DISPUTE,A15,900,,2018-08-21 18:00:00,2018,8,Tuesday,18,Part Three,COREY ST,42.37811572,-71.05611385,"(42.37811572, -71.05611385)"
I182066946,03301,Verbal Disputes,VERBAL DISPUTE,D4,623,,2018-08-21 14:40:00,2018,8,Tuesday,14,Part Three,COMMONWEALTH AVE,42.34880461,-71.09392554,"(42.34880461, -71.09392554)"
I182066808,03301,Verbal Disputes,VERBAL DISPUTE,B2,310,,2018-08-21 08:49:00,2018,8,Tuesday,8,Part Three,HAZELWOOD CT,42.31785103,-71.08499096,"(42.31785103, -71.08499096)"
I182066795,03301,Verbal Disputes,VERBAL DISPUTE,C11,357,,2018-08-21 06:41:00,2018,8,Tuesday,6,Part Three,GENEVA AVE,42.30080999,-71.06705066,"(42.30080999, -71.06705066)"
I182066783,03301,Verbal Disputes,VERBAL DISPUTE,B2,301,,2018-08-21 04:41:00,2018,8,Tuesday,4,Part Three,BEECH GLEN ST,42.32463870,-71.09531354,"(42.32463870, -71.09531354)"
I182066618,03301,Verbal Disputes,VERBAL DISPUTE,B3,422,,2018-08-20 14:51:00,2018,8,Monday,14,Part Three,RIVER ST,42.27132363,-71.08183509,"(42.27132363, -71.08183509)"
I182066591,03301,Verbal Disputes,VERBAL DISPUTE,B2,305,,2018-08-20 13:21:00,2018,8,Monday,13,Part Three,KENSINGTON ST,42.32062680,-71.09108856,"(42.32062680, -71.09108856)"
I182066565,03301,Verbal Disputes,VERBAL DISPUTE,B3,431,,2018-08-20 12:26:00,2018,8,Monday,12,Part Three,IRMA ST,42.28702169,-71.08754609,"(42.28702169, -71.08754609)"
I182066550,03301,Verbal Disputes,VERBAL DISPUTE,C11,361,,2018-08-20 12:23:00,2018,8,Monday,12,Part Three,NIXON ST,42.29381251,-71.06504850,"(42.29381251, -71.06504850)"
I182066537,03301,Verbal Disputes,VERBAL DISPUTE,D4,145,,2018-08-20 11:55:00,2018,8,Monday,11,Part Three,MASSACHUSETTS AVE,42.34194788,-71.08362479,"(42.34194788, -71.08362479)"
I182066443,03301,Verbal Disputes,VERBAL DISPUTE,D14,800,,2018-08-20 02:15:00,2018,8,Monday,2,Part Three,ASHFORD ST,42.35431862,-71.12901674,"(42.35431862, -71.12901674)"
I182066432,03301,Verbal Disputes,VERBAL DISPUTE,D14,795,,2018-08-19 23:38:00,2018,8,Sunday,23,Part Three,IMRIE RD,42.35138487,-71.13832276,"(42.35138487, -71.13832276)"
I182066425,03301,Verbal Disputes,VERBAL DISPUTE,C11,235,,2018-08-19 23:21:00,2018,8,Sunday,23,Part Three,CARSON ST,42.31975730,-71.05428941,"(42.31975730, -71.05428941)"
I182066423,03301,Verbal Disputes,VERBAL DISPUTE,B3,945,,2018-08-19 23:16:00,2018,8,Sunday,23,Part Three,WESTVIEW ST,42.29073239,-71.08528234,"(42.29073239, -71.08528234)"
I182066419,03301,Verbal Disputes,VERBAL DISPUTE,E5,564,,2018-08-19 22:45:00,2018,8,Sunday,22,Part Three,WASHINGTON ST,42.29398908,-71.12009356,"(42.29398908, -71.12009356)"
I182066409,03301,Verbal Disputes,VERBAL DISPUTE,E18,547,,2018-08-19 21:36:00,2018,8,Sunday,21,Part Three,HALLRON ST,42.26846689,-71.12869578,"(42.26846689, -71.12869578)"
I182066399,03301,Verbal Disputes,VERBAL DISPUTE,D4,285,,2018-08-19 19:44:00,2018,8,Sunday,19,Part Three,TREMONT ST,42.33698202,-71.08458699,"(42.33698202, -71.08458699)"
I182066384,03301,Verbal Disputes,VERBAL DISPUTE,E18,519,,2018-08-19 20:02:00,2018,8,Sunday,20,Part Three,FAIRMOUNT AVE,42.25545720,-71.12078435,"(42.25545720, -71.12078435)"
I182066378,03301,Verbal Disputes,VERBAL DISPUTE,C11,357,,2018-08-19 19:37:00,2018,8,Sunday,19,Part Three,DAKOTA ST,42.30016543,-71.06685370,"(42.30016543, -71.06685370)"
I182066363,03301,Verbal Disputes,VERBAL DISPUTE,D14,800,,2018-08-19 18:38:00,2018,8,Sunday,18,Part Three,CHESTER ST,42.35410505,-71.12792774,"(42.35410505, -71.12792774)"
I182066351,03301,Verbal Disputes,VERBAL DISPUTE,E18,522,,2018-08-19 17:34:00,2018,8,Sunday,17,Part Three,HYDE PARK AVE,42.25189440,-71.12535310,"(42.25189440, -71.12535310)"
I182066312,03301,Verbal Disputes,VERBAL DISPUTE,D4,273,,2018-08-19 14:57:00,2018,8,Sunday,14,Part Three,LENOX ST,42.33616864,-71.08042312,"(42.33616864, -71.08042312)"
I182066307,03301,Verbal Disputes,VERBAL DISPUTE,A7,33,,2018-08-19 14:06:00,2018,8,Sunday,14,Part Three,MAVERICK ST,42.36815918,-71.03438535,"(42.36815918, -71.03438535)"
I182066299,03301,Verbal Disputes,VERBAL DISPUTE,A7,4,,2018-08-19 14:11:00,2018,8,Sunday,14,Part Three,SARATOGA ST,42.38423979,-71.00003921,"(42.38423979, -71.00003921)"
I182066277,03301,Verbal Disputes,VERBAL DISPUTE,E5,560,,2018-08-19 13:18:00,2018,8,Sunday,13,Part Three,HAWTHORNE ST,42.28405737,-71.12686562,"(42.28405737, -71.12686562)"
I182066276,03301,Verbal Disputes,VERBAL DISPUTE,C11,387,,2018-08-19 13:37:00,2018,8,Sunday,13,Part Three,MEDWAY ST,42.27209952,-71.06578251,"(42.27209952, -71.06578251)"
I182066218,03301,Verbal Disputes,VERBAL DISPUTE,B3,439,,2018-08-19 08:45:00,2018,8,Sunday,8,Part Three,FLOYD ST,42.28834693,-71.08607720,"(42.28834693, -71.08607720)"
I182066204,03301,Verbal Disputes,VERBAL DISPUTE,B3,409,,2018-08-19 06:45:00,2018,8,Sunday,6,Part Three,GROVELAND ST,42.27277290,-71.07725241,"(42.27277290, -71.07725241)"
I182066175,03301,Verbal Disputes,VERBAL DISPUTE,B3,449,,2018-08-19 02:00:00,2018,8,Sunday,2,Part Three,SPENCER ST,42.29204070,-71.07544515,"(42.29204070, -71.07544515)"
I182066159,03301,Verbal Disputes,VERBAL DISPUTE,E5,941,,2018-08-19 00:40:00,2018,8,Sunday,0,Part Three,BROOKWAY RD,42.29338247,-71.11921695,"(42.29338247, -71.11921695)"
I182066122,03301,Verbal Disputes,VERBAL DISPUTE,B3,457,,2018-08-18 21:27:00,2018,8,Saturday,21,Part Three,DRUMMOND ST,42.30066767,-71.08422846,"(42.30066767, -71.08422846)"
I182066112,03301,Verbal Disputes,VERBAL DISPUTE,B3,466,,2018-08-18 21:33:00,2018,8,Saturday,21,Part Three,OUTLOOK RD,42.28245514,-71.09448768,"(42.28245514, -71.09448768)"
I182066096,03301,Verbal Disputes,VERBAL DISPUTE,B2,182,,2018-08-18 20:07:00,2018,8,Saturday,20,Part Three,BATCHELDER ST,42.32311604,-71.06917230,"(42.32311604, -71.06917230)"
I182066089,03301,Verbal Disputes,VERBAL DISPUTE,E18,521,,2018-08-18 19:03:00,2018,8,Saturday,19,Part Three,DANA AVE,42.25326734,-71.12385963,"(42.25326734, -71.12385963)"
I182066085,03301,Verbal Disputes,VERBAL DISPUTE,B3,432,,2018-08-18 19:31:00,2018,8,Saturday,19,Part Three,WOODROW AVE,42.28756451,-71.08223781,"(42.28756451, -71.08223781)"
I182066069,03301,Verbal Disputes,VERBAL DISPUTE,B2,182,,2018-08-18 18:18:00,2018,8,Saturday,18,Part Three,BATCHELDER ST,42.32311604,-71.06917230,"(42.32311604, -71.06917230)"
I182066063,03301,Verbal Disputes,VERBAL DISPUTE,C11,356,,2018-08-18 17:51:00,2018,8,Saturday,17,Part Three,GENEVA AVE,42.29848866,-71.06313294,"(42.29848866, -71.06313294)"
I182066048,03301,Verbal Disputes,VERBAL DISPUTE,C6,193,,2018-08-18 16:07:00,2018,8,Saturday,16,Part Three,DORCHESTER ST,42.33025300,-71.05559939,"(42.33025300, -71.05559939)"
I182066030,03301,Verbal Disputes,VERBAL DISPUTE,B3,465,,2018-08-18 15:13:00,2018,8,Saturday,15,Part Three,JOHNSTON RD,42.28750526,-71.09212143,"(42.28750526, -71.09212143)"
I182066012,03301,Verbal Disputes,VERBAL DISPUTE,B3,416,,2018-08-18 13:51:00,2018,8,Saturday,13,Part Three,WILMINGTON AVE,42.27993040,-71.07411480,"(42.27993040, -71.07411480)"
I182065987,03301,Verbal Disputes,VERBAL DISPUTE,B3,443,,2018-08-18 11:42:00,2018,8,Saturday,11,Part Three,HARVARD ST,42.29648008,-71.08001594,"(42.29648008, -71.08001594)"
I182065964,03301,Verbal Disputes,VERBAL DISPUTE,B2,266,,2018-08-06 11:05:00,2018,8,Monday,11,Part Three,WINTHROP ST,42.32424069,-71.07761917,"(42.32424069, -71.07761917)"
I182065933,03301,Verbal Disputes,VERBAL DISPUTE,B2,321,,2018-08-18 07:55:00,2018,8,Saturday,7,Part Three,WARREN ST,42.31250552,-71.08314735,"(42.31250552, -71.08314735)"
I182065907,03301,Verbal Disputes,VERBAL DISPUTE,B2,326,,2018-08-18 02:19:00,2018,8,Saturday,2,Part Three,BLUE HILL AVE,42.31295163,-71.07989658,"(42.31295163, -71.07989658)"
I182065904,03301,Verbal Disputes,VERBAL DISPUTE,B3,445,,2018-08-18 00:03:00,2018,8,Saturday,0,Part Three,YORK ST,42.29955614,-71.08073767,"(42.29955614, -71.08073767)"
I182065854,03301,Verbal Disputes,VERBAL DISPUTE,B3,466,,2018-08-17 21:38:00,2018,8,Friday,21,Part Three,COURTLAND RD,42.28611951,-71.09573992,"(42.28611951, -71.09573992)"
I182065842,03301,Verbal Disputes,VERBAL DISPUTE,B3,463,,2018-08-17 19:16:00,2018,8,Friday,19,Part Three,AMERICAN LEGION HWY,42.29794983,-71.08774413,"(42.29794983, -71.08774413)"
I182065806,03301,Verbal Disputes,VERBAL DISPUTE,C11,336,,2018-08-17 18:40:00,2018,8,Friday,18,Part Three,BLAKEVILLE ST,42.30470597,-71.07091547,"(42.30470597, -71.07091547)"
I182065798,03301,Verbal Disputes,VERBAL DISPUTE,E13,573,,2018-08-17 18:00:00,2018,8,Friday,18,Part Three,GREEN ST,42.30999052,-71.10588122,"(42.30999052, -71.10588122)"
I182065757,03301,Verbal Disputes,VERBAL DISPUTE,D4,903,,2018-08-17 16:27:00,2018,8,Friday,16,Part Three,DITMUS CT,42.33700248,-71.08227581,"(42.33700248, -71.08227581)"
I182065737,03301,Verbal Disputes,VERBAL DISPUTE,B2,185,,2018-08-17 15:08:00,2018,8,Friday,15,Part Three,MASSACHUSETTS AVE,42.32198656,-71.06280666,"(42.32198656, -71.06280666)"
I182065725,03301,Verbal Disputes,VERBAL DISPUTE,C11,345,,2018-08-17 14:33:00,2018,8,Friday,14,Part Three,HOMES AVE,42.30344073,-71.06674608,"(42.30344073, -71.06674608)"
I182065650,03301,Verbal Disputes,VERBAL DISPUTE,C6,936,,2018-08-17 11:29:00,2018,8,Friday,11,Part Three,SAINT CASIMIR ST,42.33936809,-71.05315814,"(42.33936809, -71.05315814)"
I182065568,03301,Verbal Disputes,VERBAL DISPUTE,A1,89,,2018-08-16 23:14:00,2018,8,Thursday,23,Part Three,ATLANTIC AVE,42.36316158,-71.05095803,"(42.36316158, -71.05095803)"
I182065560,03301,Verbal Disputes,VERBAL DISPUTE,A7,14,,2018-08-16 22:50:00,2018,8,Thursday,22,Part Three,WORDSWORTH ST,42.38492212,-71.01746350,"(42.38492212, -71.01746350)"
I182065556,03301,Verbal Disputes,VERBAL DISPUTE,B3,418,,2018-08-16 22:21:00,2018,8,Thursday,22,Part Three,MAXWELL ST,42.28220579,-71.07791871,"(42.28220579, -71.07791871)"
I182065543,03301,Verbal Disputes,VERBAL DISPUTE,D14,751,,2018-08-16 21:18:00,2018,8,Thursday,21,Part Three,LAKE ST,42.34581029,-71.16253536,"(42.34581029, -71.16253536)"
I182065534,03301,Verbal Disputes,VERBAL DISPUTE,C11,334,,2018-08-16 20:40:00,2018,8,Thursday,20,Part Three,HOWE ST,42.31136188,-71.06442310,"(42.31136188, -71.06442310)"
I182065530,03301,Verbal Disputes,VERBAL DISPUTE,C6,914,,2018-08-16 19:54:00,2018,8,Thursday,19,Part Three,HENRY STERLING SQ,42.32648547,-71.05487817,"(42.32648547, -71.05487817)"
I182065526,03301,Verbal Disputes,VERBAL DISPUTE,D14,938,,2018-08-16 19:45:00,2018,8,Thursday,19,Part Three,JETTE CT,42.34682750,-71.14319087,"(42.34682750, -71.14319087)"
I182065436,03301,Verbal Disputes,VERBAL DISPUTE,B3,426,,2018-08-16 15:40:00,2018,8,Thursday,15,Part Three,RIVER ST,42.26956689,-71.09075049,"(42.26956689, -71.09075049)"
